ID,target
5a3b2d364,2306336.772975121
5a3e4c636,360015.9704298079
5a40b5ef7,2475873.1254364736
5a4238fc5,2434356.181719631
5a44434a3,2585561.0406991877
5a478a485,2553926.1315430994
5a47c8ab1,1841458.7031825667
5a48dabc2,2537141.8571294714
5a48f30df,2411485.2883590106
5a495b13c,2407014.51590277
5a49776c3,27567644.362862743
5a4b11d6e,2724659.1071020467
5a4b5a0b9,2176400.4711353923
5a4bc9e0d,2132375.775855408
5a4efb98a,4295199.146229375
5a4f98af5,5719693.68011707
5a55c991a,2430498.4228349766
5a55d75c2,8483521.52614917
5a566969a,808499.2371939351
5a567d445,586764.1752877841
5a590f322,6433550.6357010305
5a59785f4,4958707.918522866
5a5ac1175,2362355.1160667925
5a5ae50c5,3165878.006653161
5a5bd4a1e,1466874.8631480988
5a5c03b93,6421700.313562752
5a5d55af6,2520345.1248976495
5a5ee9529,2537907.9005946084
5a63aad4f,1802422.067606641
5a64da1a3,2122676.4417804824
5a64dcab6,4209633.435765239
5a65c3322,2546221.893971119
5a6630d68,903674.3636544314
5a66be873,1040948.8781059134
5a672489f,2468874.5534684826
5a6889b96,4188791.0310486453
5a68cb652,2428671.537410866
5a68de57b,2496798.9347838284
5a69b136a,2431241.241394905
5a6b5cce1,2430837.321260692
5a6c10aa3,2497674.7238023654
5a6e4a626,2379846.599003955
5a708c9a3,1322281.7079952213
5a71b2fbf,2428824.6361761237
5a7387d3e,6182765.691522375
5a755e830,2255161.0842399346
5a7866018,2038600.8083391264
5a7a244f7,3365279.2183521683
5a7ab5b6c,4918276.01143655
5a7c5266d,2467182.5950398264
5a7d3040c,2816972.8928489685
5a7df90f2,659727.3771498838
5a80f8b92,2527865.6821354344
5a824e560,1921902.5667030818
5a830964f,3109432.3571202126
5a859200b,2746728.6104915263
5a86c2ada,2498503.2682359857
5a87d264c,2126774.530807762
5a883e750,3214595.821902748
5a8a01b8e,1110956.3637592564
5a8a79c3a,2429144.4985528584
5a8b49790,2452627.9039715882
5a8ba13cb,8663601.866530705
5a8da494d,2432979.8626802266
5a8de8e54,2580446.8296248764
5a8f18bd4,2453335.074276237
5a8f38609,4227240.354471618
5a9380f33,3769152.665336607
5a9619e75,2595839.0299781263
5a98a8623,3397240.4522332055
5a9a77498,294919.6372812048
5a9b22e02,2738844.0210463135
5a9c6ed40,656852.1651306355
5a9cbfb0a,2497160.351520668
5a9d094ed,2407936.811709355
5a9d96839,289597.3224089348
5a9eccc04,2695796.9008448445
5a9f9811f,3620572.617124764
5a9ffb405,1864248.2798158051
5aa16074b,2889992.9656138504
5aa2ef8ce,2380837.4495453136
5aa39db5e,2444044.943205879
5aa4e71f2,2365889.1058066958
5aa883db1,2063889.9248524776
5aa957a7b,2545214.864350594
5aaadc995,2435385.863894366
5aacf97c3,2435776.1458092886
5aaedeb1b,2450057.9326920705
5aaf99a20,1670461.6874271263
5aaff7ba8,1529684.2264921977
5ab222211,1751898.418233057
5ab440c75,3036010.4422355564
5ab48984a,1738856.4078540974
5ab4cbc96,5772825.749770065
5ab745df1,5821312.022541865
5ab763e42,11838247.923518116
5ab886a84,8658426.165650643
5ab928bb9,3045095.177342086
5ab97bdc3,7191479.3413938
5abb6da17,2526573.5964955697
5abc1a24c,2625157.800279702
5abe94b02,2633947.779002279
5abf27b92,2084670.2312211595
5ac4620b2,2421525.722799632
5ac480a24,2416218.473706891
5ac49b850,915989.4463303179
5ac7e9bc2,2705441.005291663
5acb4c271,1251535.054259887
5ad1fc305,1515654.6294049716
5ad3a41e5,1981756.6760595548
5ad3d278f,2528303.1687681368
5ad42d370,1980786.537624476
5ad46491d,1076470.7973916228
5ad479934,2438850.52702911
5ad4cf550,3556154.2050387803
5ad5dcfce,3063350.803975815
5ad782ad0,2433331.7291135634
5ad811178,1644849.0339342766
5ad8e0e4a,2166383.739367192
5ad8fc741,2370855.6629596357
5ad9e982f,1840352.0988180367
5adbad14b,567836.3243145773
5ade6dfdc,2513770.2536707404
5ade735e4,2342174.76650464
5ae0f7087,2432979.8626802266
5ae13cf79,2358413.6979628536
5ae22e07c,2433351.455996706
5ae61a28d,2305463.7946827044
5ae624ce5,8829449.08505277
5ae6432f9,2880263.2869152324
5ae64bb7d,1040704.4217852546
5aea238b5,4049227.347852982
5aee79d43,2392619.279622664
5aefd4dbb,3615849.2356152716
5aeff8588,1261762.3523441756
5af041770,2475292.1450845953
5af2df52e,2403616.3942490336
5af5cdbbf,2441597.811423371
5af914fdb,23644579.07988037
5afa0d7ef,13482577.295393582
5afb826a7,739702.7620130255
5afc6a272,2870316.559300465
5afce5bfb,2382277.1577265603
5afe556ca,2428397.6348973257
5afff8d60,3734989.2947725635
5b01764e7,2476326.326305416
5b02d370c,2461690.9907632605
5b041101f,1814430.5158594793
5b0c75219,3553856.317393543
5b0f997aa,2344164.4329659306
5b0fcd9bf,557335.0697810684
5b1006a8e,2257299.7466391507
5b1195bc4,1021589.7054411478
5b12b4a81,2499512.2577040307
5b136bc89,2415090.9488759683
5b13a52a5,2432979.8626802266
5b1687c01,2598282.5400083014
5b16f445e,4027861.222466735
5b196beba,5598220.584130705
5b1a11c44,6709137.8880574955
5b1a46c71,8568700.50697549
5b1aee315,7606043.489617832
5b1b5d039,3614576.5772016225
5b1cef6b9,2654120.205408303
5b2011c22,2288887.5817675777
5b25a3202,2982694.797395223
5b27d8b86,5640144.3965401985
5b28f17bf,2334477.401552788
5b293ec27,3286861.370622619
5b2a496c8,2856499.8331019124
5b2b12ea2,2520199.313427219
5b2cad700,2350058.501949125
5b2d2ed22,1563445.2087924844
5b2dd744d,2371989.922247019
5b311ac0d,4722761.090583501
5b343a10d,4589321.152638092
5b34491b4,3165097.9845913723
5b3471850,6852231.479039198
5b36081be,2334851.302746571
5b3693f51,5140719.353094261
5b372d66b,2362593.291960707
5b3798b1a,2467024.2637119065
5b392085b,104122.21362551568
5b3af5de5,9875255.318724819
5b3f65fa1,2427168.918128135
5b41d2311,3248275.9383977638
5b422756c,2020771.8062036575
5b433545b,1942489.153441749
5b435b557,1553423.672557527
5b43a0503,2372630.5461477432
5b492e12a,2651014.2601954294
5b494f2b8,3022488.721422983
5b4a39bec,1876043.3094185437
5b4ab16e2,3483359.6891229544
5b4ba6019,2439100.1631506355
5b4ba7600,915061.1711227819
5b4bceb0a,2598687.221306694
5b4fc2189,2212382.4047330283
5b50e92b6,1785848.4059687585
5b525585d,2430711.741986089
5b54effd9,3792074.483501177
5b567142c,2899429.9798177807
5b567afa3,1079083.9600212164
5b5b1be27,3624291.1785437027
5b5bbc754,2271343.0061507267
5b5c8ac42,2733765.662069945
5b5ff47e5,349900.78519647924
5b6027c22,650095.0181126797
5b65832f0,299132.79072419705
5b658ce22,2491599.810521093
5b65c8821,1753810.6278141597
5b66c0563,2452896.4316059495
5b684abed,777828.7871295223
5b694df14,2451647.9767358033
5b6be4a8d,261350.22403164793
5b6deaeed,2602057.2327027326
5b6fab86a,2513212.3672731007
5b71cf81e,2444162.048207465
5b7202470,2234582.011557374
5b7234eb8,3842155.1636078428
5b7419c9a,2403398.881135029
5b7746266,2902518.700240554
5b7a36cea,1860945.3277457226
5b7a8ee8d,2466935.111767077
5b7c8c242,2196209.745302492
5b7f9b4a0,2432979.8626802266
5b8106c06,797800.6372101164
5b816b5fd,2495762.190218402
5b8388d5a,1615665.839184327
5b84c1317,3280685.5165397627
5b851e797,2370360.9488609107
5b8828053,3327463.2823669906
5b88ddf42,1499998.8059353586
5b8dd80c0,2256057.7079076204
5b8eaa123,2458262.747707107
5b8fbf2c5,2495261.4730965258
5b90a62a4,2351982.96067573
5b91fc9b3,2076971.907974958
5b92166c1,4802883.96813505
5b936a39b,1434936.137513849
5b94dfbfb,2813880.8737795167
5b95a7878,2323024.583429583
5b95aaf3b,2070586.3587843897
5b9703b1d,2422225.326134169
5b9770a35,2431691.856839399
5b983eae4,1528525.8683957518
5b985b475,2145748.850591315
5b98f796e,1738600.3307219031
5b9e28e15,2351038.0379579137
5ba13da31,2396878.109139347
5ba153120,7363613.869614436
5ba251670,2578359.317423095
5ba3945a9,8677144.510459043
5ba46c1f5,4389420.543624959
5ba78c1c2,2219922.1514280518
5ba7aa414,2435017.5216263416
5baea7932,4192673.3370195925
5bb2f6c0c,3740575.55992681
5bb2ff7ac,4996305.630235736
5bb3536f0,2576996.6040063184
5bb37b109,2432979.8626802266
5bb3c6f2d,2043760.6841886924
5bb475a62,3092538.397003748
5bb4b95ec,2596958.359818639
5bb4d79c8,2450287.3174415994
5bb7ce8af,2218271.670646383
5bb85eb62,2247433.832475715
5bb9a90b9,1757558.519093443
5bb9e3933,2798030.0103909895
5bba99a6e,2599617.390468191
5bbaf5c3f,2019903.7706148445
5bc1917ef,1548350.8790849969
5bc3a26c2,2373054.3435122347
5bc478979,2724396.6122538866
5bc61ea65,9113070.279236265
5bc726855,2247688.987285596
5bc7ababa,2055151.7449801825
5bc887ea7,232856.9127280018
5bcbe350a,2124428.782109249
5bcc3fd2a,2432979.8626802266
5bcdcbb17,2340683.0477419235
5bce56240,2432979.8626802266
5bd180c20,2328128.3153092153
5bd420942,2446964.459695256
5bd535f5c,1611991.5499453503
5bd5f84d4,2460045.881161745
5bd69f73b,1791372.6833075364
5bd7bbb9e,2743696.221825074
5bd9698eb,2466264.524721004
5bda6adf6,1007035.1891342336
5bdaa3244,2149499.0524451076
5bdb8734c,974606.5239806204
5bddb1717,2421972.5162927844
5bddb4386,7068749.1528886035
5bdde6f18,2429960.289659478
5bdfbc921,2865648.740185597
5be05b63d,2672733.2861381024
5be0bf4cc,3865610.8369029528
5be1c4dd8,963406.8687046075
5be24335c,2410131.077362892
5be25bb0d,2144394.520619183
5be2ce73a,1707102.5508198598
5be352d8b,2380806.923942676
5be363de9,2209951.6806148435
5be5ed734,2390351.090746717
5be626bf2,2404029.9347646213
5bea25d95,2891152.8934810427
5beabac95,1043944.1773501775
5beb8f032,2432979.8626802266
5bebb8f98,2528961.41087412
5bedd76d8,2432979.8626802266
5bef19351,2014063.5492271078
5bf1c4b0b,2383738.2092378144
5bf59563e,2866838.019962681
5bf6be026,2212517.3413499175
5bf759aa0,2960406.385239134
5bf834421,1150433.3305871747
5bf9fd995,4310192.428980349
5bfa7a492,2591631.585104682
5bfb0c4a2,2229605.839995944
5bfb84758,1622963.3549147297
5c00ac7be,9634815.778547766
5c017f22d,2614155.388627027
5c026c3c6,14687219.175957996
5c0492067,2428858.985995258
5c05134bc,2438888.709910515
5c075619a,2852741.2985165585
5c07f4171,2490285.06083049
5c089282a,1942026.4664018638
5c0ac9fb4,2309490.4485236253
5c0b7205d,4330989.540922105
5c0e03811,1060499.8416505225
5c0e8d151,2228813.224523374
5c0e90c62,2490493.745980235
5c0ea3173,2491422.247273708
5c0ef5bb4,2379349.0234211492
5c1193db9,2306613.2585911206
5c120c4e2,3632804.045398403
5c14587a0,2677169.036560177
5c14fcaf9,2432979.8626802266
5c15227de,1519507.2899169992
5c1a7df0f,1710542.610393641
5c1c2836b,2085789.1706463401
5c1eba9ea,2444724.579003458
5c1f35a3d,2932477.805381834
5c1f4c3bf,2420005.150959518
5c20dd3f9,1388334.7722286556
5c20f84c3,2437100.5879639518
5c218db88,1656820.5149546256
5c2226087,2437012.44544405
5c236fdb2,976400.897730874
5c252c1a9,2431010.6728896056
5c256d1db,2097986.928445749
5c26326e2,918213.5536508292
5c2710910,2702610.920564642
5c273b02f,2432979.8626802266
5c286fc6e,6164173.117704958
5c2a1f058,2735506.7232969953
5c2ad7374,1069450.1274468477
5c2bad8c3,5362195.238135134
5c2d43d50,2776596.9120309255
5c2dc329a,1186710.3075781383
5c303d7d2,740919.5683502259
5c309bf0b,2799748.2454420226
5c30c461e,1448310.5443546462
5c30d7f90,2496686.5032455996
5c3151d15,2088521.1407681834
5c31a7b58,2420017.648868209
5c31bdf06,2503082.646419446
5c3272d79,586789.1153776218
5c3595726,1428138.2160037812
5c3b55a2b,3619781.533397914
5c3cd1c81,18569161.93725137
5c3e345d2,2432979.8626802266
5c408520f,2629713.702889976
5c442bcfe,2446958.677788818
5c444e84f,1072896.4849182884
5c451d702,1678802.4755471025
5c45a1363,3035993.0752832643
5c4679947,2336453.02254919
5c48beefe,2432979.8626802266
5c4a99a7b,1706684.03711156
5c4bce814,1774506.6598302524
5c4d2b992,2792128.8300852627
5c4d9f493,2512300.656806312
5c4de6a61,3111937.8167629493
5c502c781,2520828.9038486364
5c528ff56,2443807.4694131087
5c55e1349,837599.4835018045
5c55fc79e,2483623.7172607654
5c57035e6,2599776.1117965435
5c57a2423,2613890.2278883024
5c57abd90,2368682.6753603737
5c580b329,4018858.913184506
5c58c0b61,2477670.079933779
5c590d8c5,2402651.8672149563
5c5a9c160,11216397.541365411
5c5ba6ff3,2712636.1275085025
5c5cdec24,2437103.383523402
5c5de2409,2513863.7657864774
5c5ef6d66,2186621.140170683
5c62a0be3,3271562.108581093
5c640899b,2176326.724875018
5c64fa3e8,4254085.96341493
5c6567f9e,756737.921239624
5c6610202,1704606.5080998004
5c6758495,4262077.994358695
5c683007f,2243641.417388875
5c6976da8,1793219.5963158107
5c6ab1c33,2373233.775077019
5c6b124f4,2442988.2767180125
5c6cf6f00,6811541.370582146
5c6f812a4,2398250.6448057904
5c706c61e,1220869.4637122222
5c70a2db0,2439809.748368472
5c712326c,3494098.724485262
5c7179a2e,2432979.8626802266
5c730c70b,2630309.6960073165
5c759ab64,3878389.969476578
5c77b10b5,2413590.7876496026
5c7d0622f,3094138.334488502
5c7d496a5,2398029.969062996
5c7ea41d0,2419297.7029184704
5c7f76d68,4729476.163203339
5c7f94412,3422406.348370734
5c7fa8165,2587682.8672890267
5c81007e0,2429052.2519345162
5c81184aa,3441704.3663102817
5c812cee1,2132392.056136873
5c85f35a7,5909939.607135925
5c866a9c8,2432979.8626802266
5c86854dc,2250754.4686331265
5c871b8b4,2304139.5731901815
5c873f3c0,2701409.0351853026
5c88d6da6,8146452.0540505
5c8a45e1e,1712614.7268249367
5c8d6dda7,2566688.4077389147
5c8e56dd0,119284.13718855495
5c8e9f95f,2429650.0859482517
5c91343eb,2503980.9079711293
5c9274668,2476964.7173748054
5c965f55f,736020.9025094567
5c969a3ed,993870.9280628837
5c9713bba,140754.030841348
5c97ed872,1790197.9091605444
5c9846a49,2782328.069938818
5c98b2ba5,1384800.5007407097
5c98b8f78,196308.3660473819
5c9a9bba4,2238147.1199509013
5c9b0fda5,2469818.7670890493
5c9e15c3f,2206315.775001225
5c9fc5349,4325573.6704759225
5ca234412,2447195.7196725877
5ca3c4636,2819388.950298802
5ca436477,2348509.589576881
5ca74badb,2371087.05653077
5ca7d30c0,2441188.8046282483
5ca8695c0,3152216.0566368857
5ca97ee65,2119310.817258806
5ca9e5f8d,1495535.7609932227
5ca9f2439,306260.5406678211
5caa10746,2434862.9922518074
5caaccd5a,2466905.3437304497
5cabd8618,1930454.8470484458
5cae73ede,1087055.911348416
5caed7670,2454740.7445394313
5cafbc4d3,6717927.566966048
5cafee75f,2138529.604468459
5cb02fad2,2421283.161768261
5cb065c33,2297820.0503720604
5cb0b638e,1849384.4006862887
5cb335c69,2898388.147731008
5cb3d1809,2561877.515174173
5cb5970aa,2424810.1380635886
5cb5b8cdd,4892281.816831
5cb5d4a65,2441770.4767877227
5cb69bf06,1900945.689635939
5cb985fb5,3506456.909944458
5cb9a76cc,2684321.3303655414
5cbc97a59,2377273.400489703
5cbe9094f,1378528.4638342378
5cbeec76a,133235.89377281902
5cc083708,2495318.0218572877
5cc1ebadc,4495748.804923143
5cc33d61f,2453487.26172616
5cc468198,681858.4069245335
5cc57efe8,2949057.039085266
5cc83d8f4,4613498.32013801
5cc89e8b7,2217335.540254203
5ccb9398b,2428909.3485888275
5cccc859b,2241567.6973372516
5ccf3aaca,2418280.268722358
5cd06c1c8,2435289.0287394356
5cd145c95,2669557.6264583664
5cd3cba16,2536664.539578073
5cd44dff9,1887293.9885278987
5cd53792b,2718566.6730625946
5cd570869,2931169.397745228
5cd800c3b,1049771.4160988051
5cda4be7d,5657199.977812576
5cda9111c,995431.733592486
5cdc13207,2523781.6841689986
5cdce994c,1568657.8109020412
5cdd42186,4055223.179529192
5ce272b95,2135685.29969871
5ce3b69fa,2580953.2905580467
5ce42bd28,1955343.8163870275
5ce48012b,2233040.3142952845
5ce58729e,2371393.073363699
5ce70beeb,4898916.430996023
5ce723743,1747032.987806235
5ce8a933d,2155960.340094467
5ce934c82,2472037.1935385494
5cea09e25,984258.6031131706
5ceaf0b81,2492439.9620403834
5cf257dc3,2285577.9256493887
5cf57e696,2425305.5163107035
5cf8165d6,6174448.389954461
5cf8677bd,2374123.138099681
5cf90c015,2473882.868437942
5cf995cfd,1546601.6297281925
5cf9af19f,2530566.301329224
5cf9afa7d,1793395.594049557
5cfa0f22d,683916.2411797266
5cfe6eee7,2432979.8626802266
5cff4b49a,2503008.7924308595
5d002f5ba,2412843.4046798158
5d01839ad,933139.3511615779
5d033e950,1609613.1497489347
5d03776c8,2364611.3067373303
5d055c40f,1804316.8699735366
5d06e17a5,4097007.6397699695
5d06ea6b5,2002567.0399924472
5d06ec6b0,6160962.095851092
5d07998b9,2445188.108021823
5d07a3f48,2509121.8370233667
5d0808f44,3097535.6030245116
5d080c6f1,2716978.446232548
5d085030f,2516766.350203057
5d09447e3,2449902.217871298
5d09adff3,2458212.6790367914
5d09d5049,2147876.8652461665
5d0c3d2a2,488710.86132411286
5d0e7e576,2393283.0939716436
5d0ebe8a6,1394805.6056162883
5d0f50c66,2734678.422301436
5d10360cf,2312031.9385327892
5d1073af7,4340238.3074991945
5d114ca1a,430384.1387302396
5d136d4ac,2353510.7148066075
5d1393ae5,432676.35883800173
5d15d0b20,1255283.6538625625
5d186bd7d,2618336.161644888
5d1954545,2286693.2839125674
5d1967d52,2393853.892198178
5d1b6794d,2409814.306039751
5d1bda306,799673.76102248
5d21021d7,2270937.1773398165
5d2ade0c6,7149239.525143225
5d2bc9770,6793930.150208125
5d2c6db8d,2717064.686061387
5d2facab8,2530993.7267588563
5d30f72d6,2153382.3258129554
5d32f1a39,2395079.3111892864
5d33a5aef,14024244.927139232
5d33c2be6,2711030.914087191
5d33e9db4,2135002.7965890593
5d35d788a,4887777.282902999
5d35e4729,2267557.997267015
5d3722bf4,1305568.95057899
5d3a14ec0,2464567.742117294
5d3ba184e,2395605.3405817747
5d3d12644,2590650.9165748497
5d3dfeec8,2167789.3803820456
5d41dbf3c,2587448.6221590694
5d43aa1af,1084325.2543463088
5d4b27630,2612762.1166073135
5d4b5a842,6267385.278713502
5d4c9d86b,591637.591607884
5d4ea4f87,2258264.2633691304
5d4f11ae8,1068963.6641071816
5d4f669ad,989815.739539433
5d50731bb,3651884.3481838116
5d511fc85,310462.9613072748
5d512b181,546741.192921794
5d545ec45,1211705.8132351763
5d55d44c0,4733145.374241148
5d5936d52,2113021.8042406696
5d59f7011,3018662.568912575
5d5a14184,2185097.6843404747
5d5a14672,2432979.8626802266
5d5a9da00,3533125.7899214546
5d5af1f32,2601192.5469676983
5d5b178c1,2439617.4284026595
5d5c5d67d,7485817.501406655
5d5e2195f,2994556.4132097038
5d5f504ab,2137278.7469881685
5d5fe278b,5666357.872998797
5d604dc2c,2261203.075421892
5d61751b9,4465396.896816624
5d61f2c53,2432979.8626802266
5d6228c72,9276744.061512878
5d6380519,2678431.0037558414
5d642114e,2395684.8755850727
5d64d0a71,2421935.376053689
5d6669976,2213981.4957497204
5d66aa246,2566016.425237166
5d67c9938,2003778.8368578686
5d6a4dde4,2597464.522662441
5d6ad8d17,2350841.3311081906
5d6bf71fd,2434983.8024844592
5d6c8e303,2081354.4380433804
5d6dc8d33,2386854.946417506
5d6fa9547,3523334.9633901366
5d7199ad6,3006120.438393592
5d733c545,2349620.419243374
5d73ed5d4,2432979.8626802266
5d754c885,2980081.441882046
5d769195e,2012352.1681841603
5d77c067f,2432979.8626802266
5d7867f50,2249383.4489946384
5d7a30150,2826616.024907753
5d7b201ae,2507011.3394486336
5d7d3f714,2375278.8198582185
5d7e945f1,2533126.607011431
5d7ec3094,2430783.104655502
5d7ee4ec3,2378845.7928672773
5d82063ac,1081287.288294301
5d83c3b59,2502550.637319647
5d8402ee9,1758520.1204328402
5d85cb0da,1169346.7316864543
5d8678975,1147827.0365091744
5d890097f,757222.2862781418
5d8ac2da5,2638429.93301499
5d8ad6854,2053206.7949298976
5d900da18,2458660.1346308715
5d90bf97d,2432979.8626802266
5d913eb21,2748352.822777051
5d91f2b1d,2398438.038777947
5d92df9ea,7943795.2971745385
5d938f9cf,2420190.542482497
5d93cb838,110652.86956195562
5d94612dc,2361189.5442760703
5d959892f,2516709.158190713
5d965439b,2155474.189253188
5d96b51e8,2409068.7837611763
5d96cb15e,2348797.935811875
5d9846b9e,2424983.7350554187
5d988c8e0,2365863.7717256015
5d98ff716,1016837.2775178765
5d9a80cab,988675.3391233893
5d9c0f80a,1972902.0879842374
5d9dd698b,2596784.7278290894
5d9f51cb0,2441737.657935038
5da033371,1499867.143668466
5da23fb95,2316113.2307361905
5da33465f,3518463.087955782
5da632eba,3031278.3860906307
5da63d30d,298418.0621309328
5da76a2a7,1368197.7206877118
5da7d3554,2414738.316357843
5da8da249,2398616.386315318
5da9aadb3,3333780.5301276264
5dac11cc9,1429512.5556123126
5dad9ff0b,2455723.825510423
5daec6b82,2288322.1144961985
5daf81d68,1746093.2521351618
5db14cc09,2893308.9608126506
5db1a05fa,1917817.095011723
5db3da00f,2427159.477798041
5db665627,3103912.021917007
5db69b62a,719000.5694615147
5db7a7438,2249207.668358771
5db7df756,2533498.669361279
5db843c88,2504371.3474298473
5dbacd3b4,601044.3167406379
5dbb25673,5083797.280547165
5dc24d8b7,2545172.476903218
5dc2813b6,1253214.051476478
5dc4807a0,2386505.459944958
5dc6f3de9,2506739.341948739
5dc8a57c5,3187593.9037588295
5dc8efff4,2636285.6925820066
5dca33923,2235861.863688099
5dcd137e9,2897349.0007047914
5dcd76068,1859949.6001878292
5dcefa8ae,5849266.703114022
5dd181090,2373606.474220512
5dd3c7405,2143689.820727132
5dd539339,4912356.3940403685
5dd7ebc43,2479844.058667519
5ddb58c75,11835218.311514195
5ddbbc84b,2496417.682861489
5ddd9686c,1367365.4311202744
5dddaa9bf,3650202.180603574
5dde7c30c,2432979.8626802266
5ddec3d00,557022.2984134553
5ddf38a28,1232991.875133359
5ddf82343,2642212.2330706352
5de19f652,2432979.8626802266
5de233de6,7351281.805155632
5de5b38ee,5075360.583932428
5de65604c,2295511.2198318653
5de75c18f,2371273.5172783895
5de7a21d1,3376853.137905035
5dea0448d,2256703.546790773
5dee5399d,2433579.2374844872
5deec3f01,1693426.200888798
5def88f0a,2452421.1174240913
5df20d97d,2344780.7881121165
5df22e1f1,10708736.245725786
5df459840,2431227.98181145
5df6bf46a,5185488.611711526
5df93ee35,2455381.824613521
5dfcd5305,2432979.8626802266
5dfd7889d,2401454.1767668473
5dfde79dd,2398644.246980016
5e010c7bb,1320324.408843932
5e026c007,2442057.4835842545
5e037b78f,1725294.2244243787
5e03f3748,2427368.400865782
5e04ce378,5775757.290161608
5e0786cf2,1841602.3634347434
5e09dcf83,1864996.0952816666
5e0b292f4,2501108.7516738498
5e0cfeea4,2411255.985957004
5e0ebf64d,2013129.8641077264
5e109a8c4,2414477.914297562
5e1412e3c,2431906.389032582
5e15c682b,4473954.404606927
5e16dd30e,2415227.864865017
5e17b2981,1350756.6317837297
5e192109e,2487198.015250899
5e1a07385,3223317.281295551
5e1b64d7d,1537065.9496858136
5e1bd1a95,2075426.0976689202
5e1c09d32,4064191.796793444
5e1ceb6b2,1743925.6891857227
5e1cfdd6c,2561881.2375611695
5e1df8ea7,2417154.6992760897
5e2164ffc,3553190.6714719217
5e2189e1a,2354908.199030139
5e21f3526,2286695.1439569024
5e22b493d,2610807.99551583
5e250053e,2423060.719507665
5e25f0b2b,2698580.9170628027
5e260b394,1601557.204522355
5e28f00f6,1845608.1036387412
5e2917dbd,895477.2743928055
5e292b4e4,7449156.218877389
5e297bb4f,2772151.772631037
5e29c5e82,2305177.472823712
5e2a65b67,2724933.745376122
5e2af75c8,2499619.36969169
5e2df60b8,2618885.5579092763
5e2fae411,2359639.969072644
5e305bf47,2432979.8626802266
5e30d5551,1489401.1449892172
5e32418a8,1081135.1204844762
5e3376ff3,600349.6043014762
5e35444af,1765030.4737237035
5e35db819,2347372.064023175
5e35dbc78,2222191.9036387913
5e3989d07,2427632.8416404426
5e39f6e0c,2472364.1877433215
5e3c2eadd,2259968.824282668
5e3c8ecbb,98723.02446160534
5e3fd6d97,2154949.5279849474
5e40dd54f,2430505.985424943
5e41411ff,3559184.15281614
5e431ee94,2599640.728494093
5e43a1e14,2211981.097648945
5e461ecd1,5755168.754370451
5e491a57b,2438422.7391395443
5e49c87bf,2437073.0418300745
5e4a79437,2447551.2924708216
5e4ab52df,1232229.553441527
5e4bd9a8c,2224238.628774846
5e4de049f,2567029.3805986126
5e4e3213f,2975498.280245506
5e4ea68ae,1989783.3440671945
5e4f5d475,2371488.716074222
5e4f7cbb8,2300885.1596299424
5e515879c,2448132.9561579274
5e518b884,2559868.0884826644
5e5300197,2560878.5002132026
5e5434b04,5359185.1143066455
5e5469952,2273305.46590268
5e552621f,3160017.5369760697
5e561e880,1715440.4725813286
5e59c9968,2435332.705636665
5e5a1ab3f,1321817.2530289115
5e5a9544d,2429647.5881377924
5e5ad27e8,3462739.315575525
5e5bd095c,916769.7383678332
5e5c75085,2503123.0930515835
5e5c95406,8526774.87796823
5e5cb3ea9,5560750.547731635
5e5cf3803,2579745.0073685287
5e5ef0786,1941006.9307420943
5e5f67a7e,1602590.0779625436
5e609ba40,2225894.204841146
5e60d7f46,2334926.859913702
5e61307b3,827232.4571217883
5e61355de,8845728.027309256
5e65d8b28,2432979.8626802266
5e688ad66,1711408.1030655145
5e691db1d,2422319.440669073
5e6bff3e2,2801254.7613495053
5e6c71b25,2622842.123578842
5e6deb9f2,1957866.3427694826
5e6ea1a5e,512598.47909252456
5e6ea5143,1654709.5074822754
5e6f4d28e,2450246.6238197414
5e6f5f079,2376219.186367222
5e6f9dcad,2542198.849865793
5e709914b,2413879.9709595847
5e748256f,2463131.1988818347
5e74ecef2,11336067.082883434
5e7638e32,2519722.678015467
5e784b5ce,2925219.273214899
5e7a64d54,1613740.1399778165
5e815096c,2427020.753027929
5e8183b53,2409103.935296814
5e824f077,2441264.107253909
5e83111dd,2499100.2480235747
5e8646f4d,1005759.4143126075
5e86886f7,2432979.8626802266
5e873337c,1040161.8561076318
5e876a3ec,1665621.6448382817
5e8a7c55a,1107390.1499828522
5e8a82bac,2389045.464932342
5e8dff7e0,2456663.497244357
5e904a75c,1765078.2859425598
5e937ef8f,1865984.21025411
5e93f0450,2432979.8626802266
5e946f4f0,2662762.375742011
5e966c350,4647320.680514161
5e96b3f12,7311755.627100969
5e96d97f8,2471586.4621255165
5e99ac97f,2414097.6808800157
5e9a6476d,634975.4261152036
5e9c0cf97,2288609.9459129353
5e9d84ee9,2682528.111089057
5e9dbfa09,519126.09155701427
5e9eae4dc,6001810.347668399
5e9f1d6a9,2456085.352055482
5ea1200d2,774978.2956684944
5ea1c178e,3417548.093889346
5ea3057be,705877.7381052963
5ea5f76c7,3166008.1812435314
5eaa18697,1994949.5028903144
5eab250c6,7963894.802054889
5eab56461,2434280.1337744715
5eac1c498,2408366.504988656
5eae3292d,2471982.4079978615
5eaf7c344,4893037.702873464
5eafca0a0,2390103.588800423
5eb01c36a,5252292.20328567
5eb1498a0,3397213.3483096855
5eb214567,3041995.6674309624
5eb29e2dd,1760255.163981239
5eb2e5675,1893608.1367190448
5eb50b443,2599521.5377324563
5eb708bb3,2984440.9681456415
5eb71954b,2918393.766833493
